codigo_estacion,institucion,fuente,nombre,altura,latitud,longitud,codigo_cuenca,nombre_cuenca,codigo_sub_cuenca,nombre_sub_cuenca
11143001,DGA,dga_web,Rio Cisnes Antes Junta Rio Moro,500,-44.6592,-71.8083,111.0,Costeras E Islas R. Palena - R. Aisen,1114.0,Rio Cisnes
11143002,DGA,dga_web,Rio Moro Antes Junta Rio Cisnes,516,-44.75,-72.7167,111.0,Costeras E Islas R. Palena - R. Aisen,1114.0,Rio Cisnes
11143003,DGA,dga_web,La Tapera,550,-44.6472,-71.6736,111.0,Costeras E Islas Entre R.Palena Y R.Aisen,1114.0,Rio Cisnes
11144002,DGA,dga_web,Cisnes Medio,180,-44.6653,-72.2661,111.0,Costeras E Islas Entre R.Palena Y R.Aisen,1114.0,Rio Cisnes
11147001,DGA,dga_web,Rio Cisnes En Puerto Cisnes,16,-44.75,-72.7167,111.0,Costeras E Islas R. Palena - R. Aisen,1114.0,Rio Cisnes
11147002,DGA,dga_web,Rio Grande En Carretera Austral,200,-44.6442,-72.275,111.0,Costeras E Islas R. Palena - R. Aisen,1114.0,Rio Cisnes
11147003,DGA,dga_web,Puerto Cisnes,10,-44.7278,-72.6814,111.0,Costeras E Islas Entre R.Palena Y R.Aisen,1114.0,Rio Cisnes
11151001,DGA,dga_web,Rio Cuervo En Desembocadura,80,-45.35,-73.0333,111.0,Costeras E Islas R. Palena - R. Aisen,1115.0,Costeras Entre Rio Cisnes Y Punta San Andres
11180000,DGA,dga_web,Islas Huichas,6,-45.1553,-73.5164,111.0,Costeras E Islas Entre R.Palena Y R.Aisen,1118.0,Islas Al Este Canal Moraleda
11300001,DGA,dga_web,Estancia Bao Nuevo,700,-45.2669,-71.5292,113.0,Rio Aisen,1130.0,Rio Maniguales
11302001,DGA,dga_web,Rio ÑIreguao En Villa MaÑIguales,188,-45.15,-72.1167,113.0,Rio Aisen,1130.0,Rio Maniguales
11302002,DGA,dga_web,Irehuao,535,-45.2706,-71.7092,113.0,Rio Aisen,1130.0,Rio Maniguales
11304001,DGA,dga_web,Villa Maihuales,150,-45.1733,-72.1478,113.0,Rio Aisen,1130.0,Rio Maniguales
11307001,DGA,dga_web,Rio Emperador Guillermo Antes Junta MaÑIguales,180,-45.2333,-72.2333,113.0,Rio Aisen,1130.0,Rio Maniguales
11307002,DGA,dga_web,Villa Ortega,550,-45.3719,-71.9822,113.0,Rio Aisen,1130.0,Rio Maniguales
11308001,DGA,dga_web,Rio Magniguales Antes Junta Rio Simpson,20,-45.3833,-72.4667,113.0,Rio Aisen,1130.0,Rio Maniguales
11310001,DGA,dga_web,Rio Huemules Frente Cerro Galera,510,-45.8372,-71.7769,113.0,Rio Aisen,1131.0,Rio Simpson
11310002,DGA,dga_web,Rio Oscuro En Camino Cerro Portezuelo,525,-45.9069,-71.7081,113.0,Rio Aisen,1131.0,Rio Simpson
11310003,DGA,dga_web,Rio Blanco Chico Antes Junta Oscuro,515,-45.8853,-71.7211,113.0,Rio Aisen,1131.0,Rio Simpson
11312001,DGA,dga_web,Rio Blanco Antes Junta Huemules,450,-45.8117,-71.9153,113.0,Rio Aisen,1131.0,Rio Simpson
11314001,DGA,dga_web,Rio Pollux Antes Junta Simpson,340,-45.6167,-72.1333,113.0,Rio Aisen,1131.0,Rio Simpson
11315001,DGA,dga_web,Rio Claro En Pisicultura,224,-45.5667,-72.0833,113.0,Rio Aisen,1131.0,Rio Simpson
11316001,DGA,dga_web,Rio Coyhaique En Tejas Verdes,335,-45.5667,-72.0333,113.0,Rio Aisen,1131.0,Rio Simpson
11316003,DGA,dga_web,Coyhaique (Escuela Agricola),343,-45.5739,-72.0286,113.0,Rio Aisen,1131.0,Rio Simpson
11316004,DGA,dga_web,Coyhaique Alto,730,-45.4803,-71.6044,113.0,Rio Aisen,1131.0,Rio Simpson
11317001,DGA,dga_web,Rio Simpson Bajo Junta Coyhaique,210,-45.5517,-72.0681,113.0,Rio Aisen,1131.0,Rio Simpson
11317005,DGA,dga_web,Coyhaique Conaf,340,-45.5511,-72.0589,113.0,Rio Aisen,1131.0,Rio Simpson
11318001,DGA,dga_web,Rio Simpson Antes Junta Rio Magniguales,20,-45.4,-72.4833,113.0,Rio Aisen,1131.0,Rio Simpson
11318002,DGA,dga_web,El Balseo,25,-45.4036,-72.4878,113.0,Rio Aisen,1131.0,Rio Simpson
11332001,DGA,dga_web,Desague En Lago Monreal En Desague,0,-45.75,-72.2833,113.0,Rio Aisen,1133.0,Rio Riesco
11335001,DGA,dga_web,Rio Blanco Bajo Junta Riesco,16,-45.5333,-72.6667,113.0,Rio Aisen,1133.0,Rio Riesco
11335002,DGA,dga_web,Rio Blanco En Desague Lago Caro,270,-45.7833,-72.6167,113.0,Rio Aisen,1133.0,Rio Riesco
11337001,DGA,dga_web,Rio Blanco Antes Junta Rio Aysen,21,-45.4,-72.6,113.0,Rio Aisen,1133.0,Rio Riesco
11342001,DGA,dga_web,Rio Aysen En Puerto Aysen,32,-45.4058,-72.6231,113.0,Rio Aisen,1134.0,Rio Aisen Entre Rio Riesco Y Desembocadura
11342002,DGA,dga_web,Puerto Aysen,10,-45.4006,-72.7,113.0,Rio Aisen,1134.0,Rio Aisen Entre Rio Riesco Y Desembocadura
11400001,DGA,dga_web,Puerto Chacabuco,20,-45.4644,-72.8178,114.0,Costeras E Islas Entre R Aisen Y R Baker Y Canal Gral. Martinez,1140.0,Costeras Entre R.  Aisen Y R.  Huemules (Incl.)
11405001,DGA,dga_web,Rio Lagunillas En Desague Lago Condor,10,-45.4667,-72.9333,114.0,Costeras E Islas R Aisen R Baker C. Gral. Martinez,1140.0,Costeras Entre Rio Aisen Y Rio Huemules (Incl.)
11440000,DGA,dga_web,Glaciar San Rafael,8,-46.6433,-73.8575,114.0,Costeras E Islas Entre R Aisen Y R Baker Y Canal Gral. Martinez,1144.0,Costera Y Ventisqueros Entre R.  Exploradores Y Vent. Benito
11500002,DGA,dga_web,Rio Ibanez Antes Junta Cajon,356,-46.0861,-72.5819,115.0,Rio Baker,1150.0,Rio Ibanez
11503001,DGA,dga_web,Villa Cerro Castillo,345,-46.1206,-72.1539,115.0,Rio Baker,1150.0,R. Ibanez
11504001,DGA,dga_web,Rio Claro Antes Junta Rio Ibagnez,0,-46.25,-71.9667,115.0,Rio Baker,1150.0,Rio Ibanez
11505001,DGA,dga_web,Rio Ibaez En Desembocadura,220,-46.2692,-71.9908,115.0,Rio Baker,1150.0,R. Ibanez
11511001,DGA,dga_web,Puerto Ibaez,215,-46.2892,-71.9336,115.0,Rio Baker,1151.0,Vertiente N.  Lago J. Miguel Carrera (Exc.  R. Iba$?Ez)
11513001,DGA,dga_web,Bahia Murta,240,-46.4619,-72.6686,115.0,Rio Baker,1151.0,Vertiente N.  Lago J. Miguel Carrera (Exc.  R. Iba$?Ez)
11514001,DGA,dga_web,Rio Murta En Desembocadura,219,-46.4333,-72.7,115.0,Rio Baker,1151.0,Vertiente N Lago G. Carrera (Exc. Rio Ibanez)
11517002,DGA,dga_web,Lago General Carrera En Desage,210,-46.8456,-72.8033,115.0,Rio Baker,1151.0,Vertiente N.  Lago J. Miguel Carrera (Exc.  R. Iba$?Ez)
11520002,DGA,dga_web,Rio Jeinimeni En Chile Chico,267,-46.5836,-71.6672,115.0,Rio Baker,1152.0,Vertiente Sur Lago General Carrera
11521001,DGA,dga_web,Rio El Bagno En Chile Chico,414,-46.5522,-71.8917,115.0,Rio Baker,1152.0,Vertiente Sur Lago General Carrera
11521002,DGA,dga_web,Chile Chico,215,-46.5436,-71.7089,115.0,Rio Baker,1152.0,Vertiente Sur Lago Jose Miguel Carrera
11521005,DGA,dga_web,Lago General Carrera Fachinal,18,-46.5425,-72.2267,115.0,Rio Baker,1152.0,Vertiente Sur Lago General Carrera
11523001,DGA,dga_web,Puerto Guadal,210,-46.8428,-72.7008,115.0,Rio Baker,1152.0,Vertiente Sur Lago Jose Miguel Carrera
11523002,DGA,dga_web,Lago General Carrera En Puerto Guadal,205,-46.8411,-72.6975,115.0,Rio Baker,1152.0,Vertiente Sur Lago General Carrera
11530000,DGA,dga_web,Rio Baker En Desague Lago Bertrand,200,-47.0667,-72.8,115.0,Rio Baker,1153.0,Rio Baker Des. Lago G. Carrera Y R De La Colonia
11532000,DGA,dga_web,Rio Nef Antes Junta Estero El Revalse,281,-47.1378,-73.0869,115.0,Rio Baker,1153.0,R. Baker Entre Desague L. J. M. Carrera Y R. De La Colonia
11533001,DGA,dga_web,Estancia Valle Chacabuco,343,-47.1164,-72.4844,115.0,Rio Baker,1153.0,R. Baker Entre Desague L. J. M. Carrera Y R. De La Colonia
11536001,DGA,dga_web,Rio Cochrane En Cochrane,140,-47.2517,-72.5644,115.0,Rio Baker,1153.0,R. Baker Entre Desague L. J. M. Carrera Y R. De La Colonia
11536003,DGA,dga_web,Aerodromo Cochrane,200,-47.2442,-72.5831,115.0,Rio Baker,1153.0,R. Baker Entre Desague L. J. M. Carrera Y R. De La Colonia
11536004,DGA,dga_web,Rio Baker En Angostura Chacabuco,160,-47.1414,-72.7258,115.0,Rio Baker,1153.0,R. Baker Entre Desague L. J. M. Carrera Y R. De La Colonia
11540000,DGA,dga_web,Lago Cachet 2 En Glaciar Colonia,427,-47.1981,-73.25,115.0,Rio Baker,1154.0,R. Baker Entre Arriba R. De La Colonia Y Desembocadura
11541000,DGA,dga_web,Rio Colonia En Nacimiento,146,-47.3392,-73.1147,115.0,Rio Baker,1154.0,R. Baker Entre Arriba R. De La Colonia Y Desembocadura
11542001,DGA,dga_web,Rio Baker En Colonia,105,-47.35,-72.85,115.0,Rio Baker,1154.0,Rio Baker Entre Arriba Rio De La Colonia Y Desemb.
11545000,DGA,dga_web,Rio Baker Bajo ÑAdis,45,-47.5,-72.975,115.0,Rio Baker,1154.0,Rio Baker Entre Arriba Rio De La Colonia Y Desemb.
11546001,DGA,dga_web,Caleta Tortel,10,-47.7997,-73.5358,115.0,Rio Baker,1154.0,R. Baker Entre Arriba R. De La Colonia Y Desembocadura
11700001,DGA,dga_web,Rio Mayer Reten,450,-48.2083,-72.3228,117.0,Rio Pascua,1170.0,Lago O'Higgins
11701001,DGA,dga_web,Rio Mayer En Desembocadura,350,-48.4833,-72.6,117.0,Rio Pascua,1170.0,Lago O'Higgins
11701002,DGA,dga_web,Villa Ohiggins,270,-48.4692,-72.5589,117.0,Rio Pascua,1170.0,Lago O'Higgins
11702000,DGA,dga_web,Lago Ohiggins En Villa Ohiggins,300,-48.5169,-72.5953,117.0,Rio Pascua,1170.0,Lago O'Higgins
11704001,DGA,dga_web,Candelario Mancilla,300,-48.8775,-72.7394,117.0,Rio Pascua,1170.0,Lago O'Higgins
11706000,DGA,dga_web,Glaciar Ohiggins,5,-48.9272,-73.1172,117.0,Rio Pascua,1170.0,Lago O'Higgins
11710000,DGA,dga_web,Rio Pascua En Desague Lago O'Higgins,260,-48.3775,-72.9589,117.0,Rio Pascua,1171.0,Rio Pascua
11711000,DGA,dga_web,Rio Pascua Ante Junta Rio Quetru,20,-48.1592,-73.0889,117.0,Rio Pascua,1171.0,Rio Pascua
11800000,DGA,dga_web,Jorge Montt,170,-48.2536,-73.4597,118.0,Costeras Entre R. Pascua Limite Region. Archipielago Guayeco,1180.0,Costeras Entre Rio Pascua Y Limite Region
12000000,DGA,dga_web,Glaciar Tempano,20,-48.8347,-74.1831,120.0,Costeras Entre Limite Region Y Seno Andrew,1200.0,Costeras Del Canal Mesier Entre Limite Region Y Peninsula Exmouth
1200002,DGA,dga_web,Villa Industrial (Tacora),4080,-17.7719,-69.7244,12.0,Rio Lluta,120.0,Rio Lluta Alto
1200003,DGA,dga_web,Humapalca,3980,-17.835,-69.7039,12.0,Rio Lluta,120.0,Rio Lluta Alto
1201001,DGA,dga_web,Rio Colpitas En Alcerreca,3251,-17.9919,-69.6256,12.0,Rio Lluta,120.0,Rio Lluta Alto
1201002,DGA,dga_web,Rio Caracarani En Alcerreca,3253,-17.9833,-69.6283,12.0,Rio Lluta,120.0,Rio Lluta Alto
1201003,DGA,dga_web,Rio Lluta En Alcerreca,3550,-18.0036,-69.6331,12.0,Rio Lluta,120.0,Rio Lluta Alto
1201005,DGA,dga_web,Rio Caracarani En Humapalca,3908,-17.8428,-69.6994,12.0,Rio Lluta,120.0,Rio Lluta Alto
1201010,DGA,dga_web,Alcerreca,3990,-17.9931,-69.6594,12.0,Rio Lluta,120.0,Rio Lluta Alto
1202001,DGA,dga_web,Rio Lluta En Jamiraya,0,-18.25,-69.6667,12.0,Rio Lluta,120.0,Rio Lluta Alto
1202009,DGA,dga_web,Pacollo,4185,-18.1769,-69.5092,12.0,Rio Lluta,120.0,Rio Lluta Alto
1202010,DGA,dga_web,Putre,3545,-18.1992,-69.5603,12.0,Rio Lluta,120.0,Rio Lluta Alto
1202011,DGA,dga_web,Las Cuevas Conaf,4060,-18.2106,-69.5103,12.0,Rio Lluta,120.0,Rio Lluta Alto
1202012,DGA,dga_web,Putre (Dcp),3560,-18.195,-69.5589,12.0,Rio Lluta,120.0,Rio Lluta Alto
1210001,DGA,dga_web,Rio Lluta En Tocontasi,1850,-18.3667,-69.9003,12.0,Rio Lluta,121.0,Rio Lluta Bajo
1210002,DGA,dga_web,Rio Lluta En El Molino,0,-18.3753,-69.9467,12.0,Rio Lluta,121.0,Rio Lluta Bajo
1210003,DGA,dga_web,Rio Lluta En Chapisca,0,-18.3667,-69.8858,12.0,Rio Lluta,121.0,Rio Lluta Bajo
1211001,DGA,dga_web,Rio Lluta En Panamericana,10,-18.4,-70.3,12.0,Rio Lluta,121.0,Rio Lluta Bajo
1211002,DGA,dga_web,Rio Lluta En Puente Viejo Km 15,11,-18.4036,-70.2683,12.0,Rio Lluta,121.0,Rio Lluta Bajo
1211006,DGA,dga_web,Lluta,290,-18.4103,-70.1692,12.0,Rio Lluta,121.0,Rio Lluta Bajo
12125001,DGA,dga_web,Puerto Eden,10,-49.1228,-74.4069,121.0,Islas Entre Limite Region Y Canal Ancho Y Estrecho De La Concepcion,1212.0,Isla Wellington E Isla Entre Esta Y El Oriente
12125002,DGA,dga_web,Rio Punta Eva En Puerto Eden,10,-49.1103,-74.4119,121.0,Islas Entre Limite Region Y Canal Ancho Y Estrecho De La Concepcion,1212.0,Isla Wellington E Isla Entre Esta Y El Oriente
12273000,DGA,dga_web,Glaciar Balmaceda,0,-51.4197,-73.1,122.0,Costeras Entre Seno Andrew Y R. Hollemberg E Islas Al Oriente,1227.0,Costeras Entre Peninsula Roca Y Rio Serrano
12280001,DGA,dga_web,Rio Paine En Parque Nacional,46,-50.9794,-72.8006,122.0,Costeras Seno Andrew  R Hollemberg,1228.0,Rio Serrano
12280002,DGA,dga_web,Rio Paine En Parque Nacional 2,90,-50.9603,-72.7925,122.0,Costeras Entre Seno Andrew Y R. Hollemberg E Islas Al Oriente,1228.0,Rio Serrano
12280004,DGA,dga_web,Lago Dickson,200,-50.8228,-73.1125,122.0,Costeras Entre Seno Andrew Y R. Hollemberg E Islas Al Oriente,1228.0,Rio Serrano
12280006,DGA,dga_web,Lago Paine,440,-50.8414,-72.9047,122.0,Costeras Entre Seno Andrew Y R. Hollemberg E Islas Al Oriente,1228.0,Rio Serrano
12283001,DGA,dga_web,Cerro Guido,230,-50.8986,-72.3314,122.0,Costeras Entre Seno Andrew Y R. Hollemberg E Islas Al Oriente,1228.0,Rio Serrano
12283002,DGA,dga_web,Estancia Rio Paine,150,-51.2361,-72.9022,122.0,Costeras Entre Seno Andrew Y R. Hollemberg E Islas Al Oriente,1228.0,Rio Serrano
12283003,DGA,dga_web,Lago Pehoe,40,-51.0783,-72.9933,122.0,Costeras Entre Seno Andrew Y R. Hollemberg E Islas Al Oriente,1228.0,Rio Serrano
12283004,DGA,dga_web,Laguna Azul,240,-50.8789,-72.7328,122.0,Costeras Entre Seno Andrew Y R. Hollemberg E Islas Al Oriente,1228.0,Rio Serrano
12284002,DGA,dga_web,Rio Baguales En Cerro Guido,80,-51.0167,-72.4833,122.0,Costeras Seno Andrew  R Hollemberg,1228.0,Rio Serrano
12284003,DGA,dga_web,Rio Vizcachas En Cerro Guido,80,-51.0167,-72.4833,122.0,Costeras Seno Andrew  R Hollemberg,1228.0,Rio Serrano
12284004,DGA,dga_web,Rio Las Chinas En Pte Carretero,65,-51.2167,-72.45,122.0,Costeras Seno Andrew  R Hollemberg,1228.0,Rio Serrano
12284005,DGA,dga_web,Rio Don Guillermo En Cerro Castillo,125,-51.2667,-72.4833,122.0,Costeras Seno Andrew  R Hollemberg,1228.0,Rio Serrano
12284006,DGA,dga_web,Rio Las Chinas En Cerro Guido,75,-51.0508,-72.5169,122.0,Costeras Entre Seno Andrew Y R. Hollemberg E Islas Al Oriente,1228.0,Rio Serrano
12284007,DGA,dga_web,Rio Las Chinas Antes Desague Del Toro,50,-51.25,-72.5167,122.0,Costeras Seno Andrew  R Hollemberg,1228.0,Rio Serrano
12284009,DGA,dga_web,Lago Sarmiento,110,-51.0108,-72.7106,122.0,Costeras Entre Seno Andrew Y R. Hollemberg E Islas Al Oriente,1228.0,Rio Serrano
12284010,DGA,dga_web,Cerro Castillo,130,-51.26,-72.3272,122.0,Costeras Entre Seno Andrew Y R. Hollemberg E Islas Al Oriente,1228.0,Rio Serrano
12285001,DGA,dga_web,Rio Chorrillos Tres Pasos Ruta N 9,158,-51.45,-72.4667,122.0,Costeras Seno Andrew  R Hollemberg,1228.0,Rio Serrano
12285003,DGA,dga_web,Rio Tres Pasos En Desague Lago Toro,46,-51.3097,-72.6206,122.0,Costeras Seno Andrew  R Hollemberg,1228.0,Rio Serrano
12286001,DGA,dga_web,Torres Del Paine,25,-51.1842,-72.9669,122.0,Costeras Entre Seno Andrew Y R. Hollemberg E Islas Al Oriente,1228.0,Rio Serrano
12286002,DGA,dga_web,Rio Rincon En Ruta Y-290,36,-51.3139,-72.8292,122.0,Costeras Entre Seno Andrew Y R. Hollemberg E Islas Al Oriente,1228.0,Rio Serrano
12287001,DGA,dga_web,Rio Grey Antes Junta Serrano,50,-51.1833,-73.0167,122.0,Costeras Seno Andrew  R Hollemberg,1228.0,Rio Serrano
12287002,DGA,dga_web,Lago Grey,50,-51.1114,-73.13,122.0,Costeras Entre Seno Andrew Y R. Hollemberg E Islas Al Oriente,1228.0,Rio Serrano
12288000,DGA,dga_web,Glaciar Tindall,345,-51.1158,-73.2825,122.0,Costeras Entre Seno Andrew Y R. Hollemberg E Islas Al Oriente,1228.0,Rio Serrano
12288002,DGA,dga_web,Rio Geikie En Desembocadura,40,-51.3019,-73.2075,122.0,Costeras Seno Andrew  R Hollemberg,1228.0,Rio Serrano
12288003,DGA,dga_web,Rio Tindall En Desembocadura,18,-51.2564,-73.1561,122.0,Costeras Entre Seno Andrew Y R. Hollemberg E Islas Al Oriente,1228.0,Rio Serrano
12288004,DGA,dga_web,Rio Caadon 1 En Desembocadura,60,-51.3128,-73.275,122.0,Costeras Entre Seno Andrew Y R. Hollemberg E Islas Al Oriente,1228.0,Rio Serrano
12289001,DGA,dga_web,Rio Serrano En Desembocadura,25,-51.3328,-73.1092,122.0,Costeras Entre Seno Andrew Y R. Hollemberg E Islas Al Oriente,1228.0,Rio Serrano
12289002,DGA,dga_web,Rio Serrano En Desague Lago Del Toro,30,-51.2,-72.9333,122.0,Costeras Seno Andrew  R Hollemberg,1228.0,Rio Serrano
12289003,DGA,dga_web,Rio Serrano Antes Junta Grey,40,-51.2167,-72.9833,122.0,Costeras Seno Andrew  R Hollemberg,1228.0,Rio Serrano
12291001,DGA,dga_web,Rio Prat En Desembocadura,20,-51.5581,-72.7347,122.0,Costeras Seno Andrew  R Hollemberg,1229.0,Costeras Entre Rio Serrano Y Rio Hollenberg
12293001,DGA,dga_web,Puerto Natales,45,-51.7336,-72.4781,122.0,Costeras Entre Seno Andrew Y R. Hollemberg E Islas Al Oriente,1229.0,Costeras Entre Rio Serrano Y Rio Hollenberg
12400001,DGA,dga_web,Casas Viejas,230,-51.6975,-72.3297,124.0,Costeras E Islas Entre R Hollemberg Golfo Alte. Laguna Blanca,1240.0,Costeras Del Golfo Almirante Montt Y Fiordo Obstruccion
12400002,DGA,dga_web,Rubens En Ruta N. 9,190,-52.0389,-71.9419,124.0,Costeras E Islas Entre R Hollemberg Golfo Alte. Laguna Blanca,1240.0,Costeras Del Golfo Almirante Montt Y Fiordo Obstruccion
12400003,DGA,dga_web,Rio Tranquilo En Ruta N 9,30,-51.8233,-72.1592,124.0,Costeras E Islas Entre R Hollemberg Golfo Alte. Laguna Blanca,1240.0,Costeras Del Golfo Almirante Montt Y Fiordo Obstruccion
12400004,DGA,dga_web,Rio Hollemberg En Desembocadura,14,-51.9056,-72.4236,124.0,Costeras E Islas R Hollemberg  Laguna Blanca,1240.0,Costeras Del Golfo Almirante Montt Y F Obstruccion
12402000,DGA,dga_web,Lago Anibal Pinto,51,-52.0911,-72.4361,124.0,Costeras E Islas Entre R Hollemberg Golfo Alte. Laguna Blanca,1240.0,Costeras Del Golfo Almirante Montt Y Fiordo Obstruccion
12403000,DGA,dga_web,Seno Obstruccin,4,-52.2094,-72.4783,124.0,Costeras E Islas Entre R Hollemberg Golfo Alte. Laguna Blanca,1240.0,Costeras Del Golfo Almirante Montt Y Fiordo Obstruccion
12440001,DGA,dga_web,Rocallosas,10,-52.6514,-71.9631,124.0,Costeras E Islas Entre R Hollemberg Golfo Alte. Laguna Blanca,1244.0,Isla Riesco
12448001,DGA,dga_web,Rio Grande En Isla Riesco,5,-52.9964,-71.8706,124.0,Costeras E Islas Entre R Hollemberg Golfo Alte. Laguna Blanca,1244.0,Isla Riesco
12449001,DGA,dga_web,Isla Riesco,10,-52.8819,-71.5706,124.0,Costeras E Islas Entre R Hollemberg Golfo Alte. Laguna Blanca,1244.0,Isla Riesco
12449002,DGA,dga_web,Cordillera Riesco,456,-52.8425,-71.7642,124.0,Costeras E Islas Entre R Hollemberg Golfo Alte. Laguna Blanca,1244.0,Isla Riesco
12452001,DGA,dga_web,Rio Perez En Desembocadura,20,-52.5492,-71.9747,124.0,Costeras E Islas Entre R Hollemberg Golfo Alte. Laguna Blanca,1245.0,Costeras Continentales Del Seno Skyring
12452002,DGA,dga_web,Rio Perez,5,-52.5486,-71.9603,124.0,Costeras E Islas Entre R Hollemberg Golfo Alte. Laguna Blanca,1245.0,Costeras Continentales Del Seno Skyring
12454001,DGA,dga_web,Rio Verde,10,-52.6042,-71.5019,124.0,Costeras E Islas Entre R Hollemberg Golfo Alte. Laguna Blanca,1245.0,Costeras Continentales Del Seno Skyring
12530001,DGA,dga_web,San Gregorio,3,-52.5664,-70.0706,125.0,Costeras Entre Lag.  Blanca(Inc) Seno Otway Canal Jeronimo Y Magallanes,1253.0,Costeras Entre R. Santa Susana Y Chorrillo Kimiri Aike
12540001,DGA,dga_web,Ohiggins Villa,70,-52.3161,-69.6881,125.0,Costeras Entre Lag.  Blanca(Inc) Seno Otway Canal Jeronimo Y Magallanes,1254.0,Costeras Entre Chorrillo Kimiri Aike (Incl.) Y Canadon Grande (Incl.)
12561001,DGA,dga_web,Rio Grande En Seno Otway,22,-53.1089,-71.3036,125.0,Costeras L Blanca E Magallanes,1256.0,Costeras Occidentales Peninsula Brunswick
12563001,DGA,dga_web,Rio Calete En Seno Otway,15,-53.2069,-71.6158,125.0,Costeras L Blanca E Magallanes,1256.0,Costeras Occidentales Peninsula Brunswick
12582001,DGA,dga_web,Rio San Juan En Desembocadura,8,-53.65,-70.9667,125.0,Costeras Entre Lag.  Blanca(Inc) Seno Otway Canal Jeronimo Y Magallanes,1258.0,Costeras E Islas Orientales De La Peninsula Brunswick
12582002,DGA,dga_web,San Juan,5,-53.6514,-70.9578,125.0,Costeras Entre Lag.  Blanca(Inc) Seno Otway Canal Jeronimo Y Magallanes,1258.0,Costeras E Islas Orientales De La Peninsula Brunswick
12582003,DGA,dga_web,Lago Parrillar,320,-53.4025,-71.2497,125.0,Costeras Entre Lag.  Blanca(Inc) Seno Otway Canal Jeronimo Y Magallanes,1258.0,Costeras E Islas Orientales De La Peninsula Brunswick
12583001,DGA,dga_web,La Baglina,10,-53.6208,-70.9242,125.0,Costeras Entre Lag.  Blanca(Inc) Seno Otway Canal Jeronimo Y Magallanes,1258.0,Costeras E Islas Orientales De La Peninsula Brunswick
12585001,DGA,dga_web,Rio Tres Brazos Antes Bt. Sendos,0,-53.2789,-70.9789,125.0,Costeras L Blanca E Magallanes,1258.0,Costeras E Islas Orientales De La P Brunswick
12585002,DGA,dga_web,Rio Legnadura Antes Bt Sendos,0,-53.2217,-70.9697,125.0,Costeras L Blanca E Magallanes,1258.0,Costeras E Islas Orientales De La P Brunswick
12585003,DGA,dga_web,Leadura Alta,400,-53.2325,-71.1178,125.0,Costeras Entre Lag.  Blanca(Inc) Seno Otway Canal Jeronimo Y Magallanes,1258.0,Costeras E Islas Orientales De La Peninsula Brunswick
12586001,DGA,dga_web,Rio Las Minas En Bt. Sendos,185,-53.1381,-70.9875,125.0,Costeras Entre Lag.  Blanca(Inc) Seno Otway Canal Jeronimo Y Magallanes,1258.0,Costeras E Islas Orientales De La Peninsula Brunswick
12586004,DGA,dga_web,Punta Arenas,5,-53.1233,-70.8772,125.0,Costeras Entre Lag.  Blanca(Inc) Seno Otway Canal Jeronimo Y Magallanes,1258.0,Costeras E Islas Orientales De La Peninsula Brunswick
12586005,DGA,dga_web,Laguna Lynch,140,-53.1444,-70.9831,125.0,Costeras Entre Lag.  Blanca(Inc) Seno Otway Canal Jeronimo Y Magallanes,1258.0,Costeras E Islas Orientales De La Peninsula Brunswick
12586006,DGA,dga_web,Cerro Mirador,580,-53.1842,-71.0833,125.0,Costeras Entre Lag.  Blanca(Inc) Seno Otway Canal Jeronimo Y Magallanes,1258.0,Costeras E Islas Orientales De La Peninsula Brunswick
12586007,DGA,dga_web,Las Minas,155,-53.1442,-70.9831,125.0,Costeras Entre Lag.  Blanca(Inc) Seno Otway Canal Jeronimo Y Magallanes,1258.0,Costeras E Islas Orientales De La Peninsula Brunswick
12586009,DGA,dga_web,Canal De Trasvase Estero Llau-Llau,80,-53.125,-70.9358,125.0,Costeras Entre Lag.  Blanca(Inc) Seno Otway Canal Jeronimo Y Magallanes,1258.0,Costeras E Islas Orientales De La Peninsula Brunswick
12586010,DGA,dga_web,Magdalena Giglio 2,432,-53.1397,-71.0561,125.0,Costeras Entre Lag.  Blanca(Inc) Seno Otway Canal Jeronimo Y Magallanes,1258.0,Costeras E Islas Orientales De La Peninsula Brunswick
12587000,DGA,dga_web,Bitsch Alto,328,-53.0919,-71.0025,125.0,Costeras Entre Lag.  Blanca(Inc) Seno Otway Canal Jeronimo Y Magallanes,1258.0,Costeras E Islas Orientales De La Peninsula Brunswick
12600001,DGA,dga_web,Rio Rubens En Ruta N 9,180,-52.03,-71.9414,126.0,Vertiente Del Atlantico,1260.0,Vertiente Del Atlantico
12620000,DGA,dga_web,Penitente Alto,290,-52.2092,-71.6806,126.0,Vertiente Del Atlantico,1262.0,Rio Penitente
12622001,DGA,dga_web,Rio Penitente En Morro Chico,170,-52.0511,-71.4247,126.0,Vertiente Del Atlantico,1262.0,Rio Penitente
12622002,DGA,dga_web,Villa Tehuelche,190,-52.4414,-71.4022,126.0,Vertiente Del Atlantico,1262.0,Rio Penitente
12640001,DGA,dga_web,Teniente Merino,160,-52.0342,-70.7333,126.0,Vertiente Del Atlantico,1264.0,Rio Gallegos Chico
12660001,DGA,dga_web,Rio Ci-Aike Antes Frontera,142,-52.0431,-70.0581,126.0,Vertiente Del Atlantico,1266.0,Rio Cigike Y Rio De Los Pozuelos
12680001,DGA,dga_web,Monte Aymond,160,-52.1644,-69.6078,126.0,Vertiente Del Atlantico,1268.0,Costeras Entre Canadon Seco Y Canadon Grande
