codigo_estacion,institucion,fuente,nombre,altura,latitud,longitud,codigo_cuenca,nombre_cuenca,codigo_sub_cuenca,nombre_sub_cuenca,pais,region
10900002,DGA,dga_web,Ancud 2 (Doh),9,-41.8792,-73.7964,109.0,Islas Chiloe Y Circundantes,1090.0,Isla Chiloe,Chile,Región de Los Lagos
10901002,DGA,dga_web,Castro 1 (Dga),50,-42.4581,-73.7744,109.0,Islas Chiloe Y Circundantes,1090.0,Isla Chiloe,Chile,Región de Los Lagos
10901003,DGA,dga_web,Chonchi,30,-42.6228,-73.7728,109.0,Islas Chiloe Y Circundantes,1090.0,Isla Chiloe,Chile,Región de Los Lagos
10901004,DGA,dga_web,Castro 2 (Doh),20,-42.4794,-73.7742,109.0,Islas Chiloe Y Circundantes,1090.0,Isla Chiloe,Chile,Región de Los Lagos
10902002,DGA,dga_web,Quellon,50,-43.1086,-73.6119,109.0,Islas Chiloe Y Circundantes,1090.0,Isla Chiloe,Chile,Región de Los Lagos
10903001,DGA,dga_web,Rio Vilcun En Bel-Ben,0,-42.0908,-73.75,109.0,Islas Chiloe Y Circundantes,1090.0,Isla Chiloe,Chile,Región de Los Lagos
10903003,DGA,dga_web,Ancud 1 (Dga),20,-41.8625,-73.8192,109.0,Islas Chiloe Y Circundantes,1090.0,Isla Chiloe,Chile,Región de Los Lagos
10904001,DGA,dga_web,Rio Grande En San Pedro,0,-42.3933,-73.8594,109.0,Islas Chiloe Y Circundantes,1090.0,Isla Chiloe,Chile,Región de Los Lagos
10904005,DGA,dga_web,Chepu,20,-42.0464,-73.9742,109.0,Islas Chiloe Y Circundantes,1090.0,Isla Chiloe,Chile,Región de Los Lagos
10906004,DGA,dga_web,Cucao,12,-42.6186,-74.1081,109.0,Islas Chiloe Y Circundantes,1090.0,Isla Chiloe,Chile,Región de Los Lagos
11020001,DGA,dga_web,Estero Lopez Antes Junta Rio Encuentro,450,-43.75,-71.8,110.0,Rio Palena Y Costeras Limite Decima Region,1102.0,Rio Palena Entre Frontera Y Rio Rosselot,Chile,Región de Los Lagos
11020002,DGA,dga_web,Rio Encuentro Antes Junta Estero Lopez,450,-43.5833,-71.7333,110.0,Rio Palena Y Costeras Limite Decima Region,1102.0,Rio Palena Entre Frontera Y Rio Rosselot,Chile,Región de Los Lagos
11020003,DGA,dga_web,Rio Encuentro Despues De Confluencia,0,-43.6167,-71.7,110.0,Rio Palena Y Costeras Limite Decima Region,1102.0,Rio Palena Entre Frontera Y Rio Rosselot,Argentina,Chubut
11020004,DGA,dga_web,Rio Tigre En La Frontera,650,-43.7169,-71.7108,110.0,Rio Palena Y Costeras Limite Decima Region,1102.0,Rio Palena Entre Frontera Y Rio Rosselot,Chile,Región de Los Lagos
11023001,DGA,dga_web,Valle Rio Frio,215,-43.4683,-72.3536,110.0,Rio Palena Y Costeras Limite Decima Region,1102.0,Rio Palena Entre Frontera Y Rio Rosselot,Chile,Región de Los Lagos
11023002,DGA,dga_web,Villa Santa Lucia,327,-43.4128,-72.3658,110.0,Rio Palena Y Costeras Limite Decima Region,1102.0,Rio Palena Entre Frontera Y Rio Rosselot,Chile,Región de Los Lagos
11031001,DGA,dga_web,Lago Verde,350,-44.2394,-71.8461,110.0,Rio Palena Y Costeras Limite Decima Region,1103.0,Rio Rosselot,Chile,Región Aysén del General Carlos Ibáñez del Campo
11033001,DGA,dga_web,Villa Alegre (L.E.),150,-44.0669,-72.2008,110.0,Rio Palena Y Costeras Limite Decima Region,1103.0,Rio Rosselot,Chile,Región Aysén del General Carlos Ibáñez del Campo
11034001,DGA,dga_web,Bordalit,90,-44.0483,-72.3161,110.0,Rio Palena Y Costeras Limite Decima Region,1103.0,Rio Rosselot,Chile,Región Aysén del General Carlos Ibáñez del Campo
11040001,DGA,dga_web,Rio Palena Bajo Junta Rosselot,40,-43.8189,-72.3833,110.0,Rio Palena Y Costeras Limite Decima Region,1103.0,Rio Palena Bajo (Bajo Junta Rosselot Y Desemb),Chile,Región Aysén del General Carlos Ibáñez del Campo
11041001,DGA,dga_web,La Junta,45,-43.9708,-72.4056,110.0,Rio Palena Y Costeras Limite Decima Region,1104.0,R. Palena Bajo,Chile,Región Aysén del General Carlos Ibáñez del Campo
11043001,DGA,dga_web,Marin Balmaceda,10,-43.7717,-72.9547,110.0,Rio Palena Y Costeras Limite Decima Region,1104.0,R. Palena Bajo,Chile,Región Aysén del General Carlos Ibáñez del Campo
1110001,DGA,dga_web,Puquios,3750,-18.1747,-69.7439,11.0,Quebrada De La Concordia,111.0,Quebrada De La Concordia,Chile,Región de Arica y Parinacota
11120001,DGA,dga_web,Puerto Puyuhuapi,10,-44.3228,-72.5597,111.0,Costeras E Islas Entre R.Palena Y R.Aisen,1112.0,Costeras Entre Rio Marchant Y Seno Ventisquero,Chile,Región Aysén del General Carlos Ibáñez del Campo
11130001,DGA,dga_web,Rio Ventisquero En Carretera Austral,45,-44.4625,-72.5583,111.0,Costeras E Islas R. Palena - R. Aisen,1113.0,Costeras Entre Seno Ventisquero Y Rio Cisnes,Chile,Región Aysén del General Carlos Ibáñez del Campo
11140001,DGA,dga_web,Rio Cisnes,740,-44.4975,-71.3064,111.0,Costeras E Islas Entre R.Palena Y R.Aisen,1114.0,Rio Cisnes,Chile,Región Aysén del General Carlos Ibáñez del Campo
11141001,DGA,dga_web,Rio Cisnes En Estancia Rio Cisnes,480,-44.5936,-71.5478,111.0,Costeras E Islas R. Palena - R. Aisen,1114.0,Rio Cisnes,Chile,Región Aysén del General Carlos Ibáñez del Campo
11143001,DGA,dga_web,Rio Cisnes Antes Junta Rio Moro,500,-44.6592,-71.8083,111.0,Costeras E Islas R. Palena - R. Aisen,1114.0,Rio Cisnes,Chile,Región Aysén del General Carlos Ibáñez del Campo
11143002,DGA,dga_web,Rio Moro Antes Junta Rio Cisnes,516,-44.75,-72.7167,111.0,Costeras E Islas R. Palena - R. Aisen,1114.0,Rio Cisnes,Chile,Región Aysén del General Carlos Ibáñez del Campo
11143003,DGA,dga_web,La Tapera,550,-44.6472,-71.6736,111.0,Costeras E Islas Entre R.Palena Y R.Aisen,1114.0,Rio Cisnes,Chile,Región Aysén del General Carlos Ibáñez del Campo
11144002,DGA,dga_web,Cisnes Medio,180,-44.6653,-72.2661,111.0,Costeras E Islas Entre R.Palena Y R.Aisen,1114.0,Rio Cisnes,Chile,Región Aysén del General Carlos Ibáñez del Campo
11147001,DGA,dga_web,Rio Cisnes En Puerto Cisnes,16,-44.75,-72.7167,111.0,Costeras E Islas R. Palena - R. Aisen,1114.0,Rio Cisnes,Chile,Región Aysén del General Carlos Ibáñez del Campo
11147002,DGA,dga_web,Rio Grande En Carretera Austral,200,-44.6442,-72.275,111.0,Costeras E Islas R. Palena - R. Aisen,1114.0,Rio Cisnes,Chile,Región Aysén del General Carlos Ibáñez del Campo
11147003,DGA,dga_web,Puerto Cisnes,10,-44.7278,-72.6814,111.0,Costeras E Islas Entre R.Palena Y R.Aisen,1114.0,Rio Cisnes,Chile,Región Aysén del General Carlos Ibáñez del Campo
11151001,DGA,dga_web,Rio Cuervo En Desembocadura,80,-45.35,-73.0333,111.0,Costeras E Islas R. Palena - R. Aisen,1115.0,Costeras Entre Rio Cisnes Y Punta San Andres,Chile,Región Aysén del General Carlos Ibáñez del Campo
11180000,DGA,dga_web,Islas Huichas,6,-45.1553,-73.5164,111.0,Costeras E Islas Entre R.Palena Y R.Aisen,1118.0,Islas Al Este Canal Moraleda,Chile,Región Aysén del General Carlos Ibáñez del Campo
11300001,DGA,dga_web,Estancia Bao Nuevo,700,-45.2669,-71.5292,113.0,Rio Aisen,1130.0,Rio Maniguales,Chile,Región Aysén del General Carlos Ibáñez del Campo
11302001,DGA,dga_web,Rio ÑIreguao En Villa MaÑIguales,188,-45.15,-72.1167,113.0,Rio Aisen,1130.0,Rio Maniguales,Chile,Región Aysén del General Carlos Ibáñez del Campo
11302002,DGA,dga_web,Irehuao,535,-45.2706,-71.7092,113.0,Rio Aisen,1130.0,Rio Maniguales,Chile,Región Aysén del General Carlos Ibáñez del Campo
11304001,DGA,dga_web,Villa Maihuales,150,-45.1733,-72.1478,113.0,Rio Aisen,1130.0,Rio Maniguales,Chile,Región Aysén del General Carlos Ibáñez del Campo
11307001,DGA,dga_web,Rio Emperador Guillermo Antes Junta MaÑIguales,180,-45.2333,-72.2333,113.0,Rio Aisen,1130.0,Rio Maniguales,Chile,Región Aysén del General Carlos Ibáñez del Campo
11307002,DGA,dga_web,Villa Ortega,550,-45.3719,-71.9822,113.0,Rio Aisen,1130.0,Rio Maniguales,Chile,Región Aysén del General Carlos Ibáñez del Campo
11308001,DGA,dga_web,Rio Magniguales Antes Junta Rio Simpson,20,-45.3833,-72.4667,113.0,Rio Aisen,1130.0,Rio Maniguales,Chile,Región Aysén del General Carlos Ibáñez del Campo
11310001,DGA,dga_web,Rio Huemules Frente Cerro Galera,510,-45.8372,-71.7769,113.0,Rio Aisen,1131.0,Rio Simpson,Chile,Región Aysén del General Carlos Ibáñez del Campo
11310002,DGA,dga_web,Rio Oscuro En Camino Cerro Portezuelo,525,-45.9069,-71.7081,113.0,Rio Aisen,1131.0,Rio Simpson,Chile,Región Aysén del General Carlos Ibáñez del Campo
11310003,DGA,dga_web,Rio Blanco Chico Antes Junta Oscuro,515,-45.8853,-71.7211,113.0,Rio Aisen,1131.0,Rio Simpson,Chile,Región Aysén del General Carlos Ibáñez del Campo
11312001,DGA,dga_web,Rio Blanco Antes Junta Huemules,450,-45.8117,-71.9153,113.0,Rio Aisen,1131.0,Rio Simpson,Chile,Región Aysén del General Carlos Ibáñez del Campo
11314001,DGA,dga_web,Rio Pollux Antes Junta Simpson,340,-45.6167,-72.1333,113.0,Rio Aisen,1131.0,Rio Simpson,Chile,Región Aysén del General Carlos Ibáñez del Campo
11315001,DGA,dga_web,Rio Claro En Pisicultura,224,-45.5667,-72.0833,113.0,Rio Aisen,1131.0,Rio Simpson,Chile,Región Aysén del General Carlos Ibáñez del Campo
11316001,DGA,dga_web,Rio Coyhaique En Tejas Verdes,335,-45.5667,-72.0333,113.0,Rio Aisen,1131.0,Rio Simpson,Chile,Región Aysén del General Carlos Ibáñez del Campo
11316003,DGA,dga_web,Coyhaique (Escuela Agricola),343,-45.5739,-72.0286,113.0,Rio Aisen,1131.0,Rio Simpson,Chile,Región Aysén del General Carlos Ibáñez del Campo
11316004,DGA,dga_web,Coyhaique Alto,730,-45.4803,-71.6044,113.0,Rio Aisen,1131.0,Rio Simpson,Chile,Región Aysén del General Carlos Ibáñez del Campo
11317001,DGA,dga_web,Rio Simpson Bajo Junta Coyhaique,210,-45.5517,-72.0681,113.0,Rio Aisen,1131.0,Rio Simpson,Chile,Región Aysén del General Carlos Ibáñez del Campo
11317005,DGA,dga_web,Coyhaique Conaf,340,-45.5511,-72.0589,113.0,Rio Aisen,1131.0,Rio Simpson,Chile,Región Aysén del General Carlos Ibáñez del Campo
11318001,DGA,dga_web,Rio Simpson Antes Junta Rio Magniguales,20,-45.4,-72.4833,113.0,Rio Aisen,1131.0,Rio Simpson,Chile,Región Aysén del General Carlos Ibáñez del Campo
11318002,DGA,dga_web,El Balseo,25,-45.4036,-72.4878,113.0,Rio Aisen,1131.0,Rio Simpson,Chile,Región Aysén del General Carlos Ibáñez del Campo
11332001,DGA,dga_web,Desague En Lago Monreal En Desague,0,-45.75,-72.2833,113.0,Rio Aisen,1133.0,Rio Riesco,Chile,Región Aysén del General Carlos Ibáñez del Campo
11335001,DGA,dga_web,Rio Blanco Bajo Junta Riesco,16,-45.5333,-72.6667,113.0,Rio Aisen,1133.0,Rio Riesco,Chile,Región Aysén del General Carlos Ibáñez del Campo
11335002,DGA,dga_web,Rio Blanco En Desague Lago Caro,270,-45.7833,-72.6167,113.0,Rio Aisen,1133.0,Rio Riesco,Chile,Región Aysén del General Carlos Ibáñez del Campo
11337001,DGA,dga_web,Rio Blanco Antes Junta Rio Aysen,21,-45.4,-72.6,113.0,Rio Aisen,1133.0,Rio Riesco,Chile,Región Aysén del General Carlos Ibáñez del Campo
11342001,DGA,dga_web,Rio Aysen En Puerto Aysen,32,-45.4058,-72.6231,113.0,Rio Aisen,1134.0,Rio Aisen Entre Rio Riesco Y Desembocadura,Chile,Región Aysén del General Carlos Ibáñez del Campo
11342002,DGA,dga_web,Puerto Aysen,10,-45.4006,-72.7,113.0,Rio Aisen,1134.0,Rio Aisen Entre Rio Riesco Y Desembocadura,Chile,Región Aysén del General Carlos Ibáñez del Campo
11400001,DGA,dga_web,Puerto Chacabuco,20,-45.4644,-72.8178,114.0,Costeras E Islas Entre R Aisen Y R Baker Y Canal Gral. Martinez,1140.0,Costeras Entre R.  Aisen Y R.  Huemules (Incl.),Chile,Región Aysén del General Carlos Ibáñez del Campo
11405001,DGA,dga_web,Rio Lagunillas En Desague Lago Condor,10,-45.4667,-72.9333,114.0,Costeras E Islas R Aisen R Baker C. Gral. Martinez,1140.0,Costeras Entre Rio Aisen Y Rio Huemules (Incl.),Chile,Región Aysén del General Carlos Ibáñez del Campo
11440000,DGA,dga_web,Glaciar San Rafael,8,-46.6433,-73.8575,114.0,Costeras E Islas Entre R Aisen Y R Baker Y Canal Gral. Martinez,1144.0,Costera Y Ventisqueros Entre R.  Exploradores Y Vent. Benito,Chile,Región Aysén del General Carlos Ibáñez del Campo
11500002,DGA,dga_web,Rio Ibanez Antes Junta Cajon,356,-46.0861,-72.5819,115.0,Rio Baker,1150.0,Rio Ibanez,Chile,Región Aysén del General Carlos Ibáñez del Campo
11503001,DGA,dga_web,Villa Cerro Castillo,345,-46.1206,-72.1539,115.0,Rio Baker,1150.0,R. Ibanez,Chile,Región Aysén del General Carlos Ibáñez del Campo
11504001,DGA,dga_web,Rio Claro Antes Junta Rio Ibagnez,0,-46.25,-71.9667,115.0,Rio Baker,1150.0,Rio Ibanez,Chile,Región Aysén del General Carlos Ibáñez del Campo
11505001,DGA,dga_web,Rio Ibaez En Desembocadura,220,-46.2692,-71.9908,115.0,Rio Baker,1150.0,R. Ibanez,Chile,Región Aysén del General Carlos Ibáñez del Campo
11511001,DGA,dga_web,Puerto Ibaez,215,-46.2892,-71.9336,115.0,Rio Baker,1151.0,Vertiente N.  Lago J. Miguel Carrera (Exc.  R. Iba$?Ez),Chile,Región Aysén del General Carlos Ibáñez del Campo
11513001,DGA,dga_web,Bahia Murta,240,-46.4619,-72.6686,115.0,Rio Baker,1151.0,Vertiente N.  Lago J. Miguel Carrera (Exc.  R. Iba$?Ez),Chile,Región Aysén del General Carlos Ibáñez del Campo
11514001,DGA,dga_web,Rio Murta En Desembocadura,219,-46.4333,-72.7,115.0,Rio Baker,1151.0,Vertiente N Lago G. Carrera (Exc. Rio Ibanez),Chile,Región Aysén del General Carlos Ibáñez del Campo
11517002,DGA,dga_web,Lago General Carrera En Desage,210,-46.8456,-72.8033,115.0,Rio Baker,1151.0,Vertiente N.  Lago J. Miguel Carrera (Exc.  R. Iba$?Ez),Chile,Región Aysén del General Carlos Ibáñez del Campo
11520002,DGA,dga_web,Rio Jeinimeni En Chile Chico,267,-46.5836,-71.6672,115.0,Rio Baker,1152.0,Vertiente Sur Lago General Carrera,Chile,Región Aysén del General Carlos Ibáñez del Campo
11521001,DGA,dga_web,Rio El Bagno En Chile Chico,414,-46.5522,-71.8917,115.0,Rio Baker,1152.0,Vertiente Sur Lago General Carrera,Chile,Región Aysén del General Carlos Ibáñez del Campo
11521002,DGA,dga_web,Chile Chico,215,-46.5436,-71.7089,115.0,Rio Baker,1152.0,Vertiente Sur Lago Jose Miguel Carrera,Chile,Región Aysén del General Carlos Ibáñez del Campo
11521005,DGA,dga_web,Lago General Carrera Fachinal,18,-46.5425,-72.2267,115.0,Rio Baker,1152.0,Vertiente Sur Lago General Carrera,Chile,Región Aysén del General Carlos Ibáñez del Campo
11523001,DGA,dga_web,Puerto Guadal,210,-46.8428,-72.7008,115.0,Rio Baker,1152.0,Vertiente Sur Lago Jose Miguel Carrera,Chile,Región Aysén del General Carlos Ibáñez del Campo
11523002,DGA,dga_web,Lago General Carrera En Puerto Guadal,205,-46.8411,-72.6975,115.0,Rio Baker,1152.0,Vertiente Sur Lago General Carrera,Chile,Región Aysén del General Carlos Ibáñez del Campo
11530000,DGA,dga_web,Rio Baker En Desague Lago Bertrand,200,-47.0667,-72.8,115.0,Rio Baker,1153.0,Rio Baker Des. Lago G. Carrera Y R De La Colonia,Chile,Región Aysén del General Carlos Ibáñez del Campo
11532000,DGA,dga_web,Rio Nef Antes Junta Estero El Revalse,281,-47.1378,-73.0869,115.0,Rio Baker,1153.0,R. Baker Entre Desague L. J. M. Carrera Y R. De La Colonia,Chile,Región Aysén del General Carlos Ibáñez del Campo
11533001,DGA,dga_web,Estancia Valle Chacabuco,343,-47.1164,-72.4844,115.0,Rio Baker,1153.0,R. Baker Entre Desague L. J. M. Carrera Y R. De La Colonia,Chile,Región Aysén del General Carlos Ibáñez del Campo
11536001,DGA,dga_web,Rio Cochrane En Cochrane,140,-47.2517,-72.5644,115.0,Rio Baker,1153.0,R. Baker Entre Desague L. J. M. Carrera Y R. De La Colonia,Chile,Región Aysén del General Carlos Ibáñez del Campo
11536003,DGA,dga_web,Aerodromo Cochrane,200,-47.2442,-72.5831,115.0,Rio Baker,1153.0,R. Baker Entre Desague L. J. M. Carrera Y R. De La Colonia,Chile,Región Aysén del General Carlos Ibáñez del Campo
11536004,DGA,dga_web,Rio Baker En Angostura Chacabuco,160,-47.1414,-72.7258,115.0,Rio Baker,1153.0,R. Baker Entre Desague L. J. M. Carrera Y R. De La Colonia,Chile,Región Aysén del General Carlos Ibáñez del Campo
11540000,DGA,dga_web,Lago Cachet 2 En Glaciar Colonia,427,-47.1981,-73.25,115.0,Rio Baker,1154.0,R. Baker Entre Arriba R. De La Colonia Y Desembocadura,Chile,Región Aysén del General Carlos Ibáñez del Campo
11541000,DGA,dga_web,Rio Colonia En Nacimiento,146,-47.3392,-73.1147,115.0,Rio Baker,1154.0,R. Baker Entre Arriba R. De La Colonia Y Desembocadura,Chile,Región Aysén del General Carlos Ibáñez del Campo
11542001,DGA,dga_web,Rio Baker En Colonia,105,-47.35,-72.85,115.0,Rio Baker,1154.0,Rio Baker Entre Arriba Rio De La Colonia Y Desemb.,Chile,Región Aysén del General Carlos Ibáñez del Campo
11545000,DGA,dga_web,Rio Baker Bajo ÑAdis,45,-47.5,-72.975,115.0,Rio Baker,1154.0,Rio Baker Entre Arriba Rio De La Colonia Y Desemb.,Chile,Región Aysén del General Carlos Ibáñez del Campo
11546001,DGA,dga_web,Caleta Tortel,10,-47.7997,-73.5358,115.0,Rio Baker,1154.0,R. Baker Entre Arriba R. De La Colonia Y Desembocadura,Chile,Región Aysén del General Carlos Ibáñez del Campo
11700001,DGA,dga_web,Rio Mayer Reten,450,-48.2083,-72.3228,117.0,Rio Pascua,1170.0,Lago O'Higgins,Chile,Región Aysén del General Carlos Ibáñez del Campo
11701001,DGA,dga_web,Rio Mayer En Desembocadura,350,-48.4833,-72.6,117.0,Rio Pascua,1170.0,Lago O'Higgins,Chile,Región Aysén del General Carlos Ibáñez del Campo
11701002,DGA,dga_web,Villa Ohiggins,270,-48.4692,-72.5589,117.0,Rio Pascua,1170.0,Lago O'Higgins,Chile,Región Aysén del General Carlos Ibáñez del Campo
11702000,DGA,dga_web,Lago Ohiggins En Villa Ohiggins,300,-48.5169,-72.5953,117.0,Rio Pascua,1170.0,Lago O'Higgins,Chile,Región Aysén del General Carlos Ibáñez del Campo
11704001,DGA,dga_web,Candelario Mancilla,300,-48.8775,-72.7394,117.0,Rio Pascua,1170.0,Lago O'Higgins,Chile,Región Aysén del General Carlos Ibáñez del Campo
11706000,DGA,dga_web,Glaciar Ohiggins,5,-48.9272,-73.1172,117.0,Rio Pascua,1170.0,Lago O'Higgins,Chile,Región Aysén del General Carlos Ibáñez del Campo
11710000,DGA,dga_web,Rio Pascua En Desague Lago O'Higgins,260,-48.3775,-72.9589,117.0,Rio Pascua,1171.0,Rio Pascua,Chile,Región Aysén del General Carlos Ibáñez del Campo
11711000,DGA,dga_web,Rio Pascua Ante Junta Rio Quetru,20,-48.1592,-73.0889,117.0,Rio Pascua,1171.0,Rio Pascua,Chile,Región Aysén del General Carlos Ibáñez del Campo
11800000,DGA,dga_web,Jorge Montt,170,-48.2536,-73.4597,118.0,Costeras Entre R. Pascua Limite Region. Archipielago Guayeco,1180.0,Costeras Entre Rio Pascua Y Limite Region,Chile,Región Aysén del General Carlos Ibáñez del Campo
12000000,DGA,dga_web,Glaciar Tempano,20,-48.8347,-74.1831,120.0,Costeras Entre Limite Region Y Seno Andrew,1200.0,Costeras Del Canal Mesier Entre Limite Region Y Peninsula Exmouth,Chile,Región de Magallanes y de la Antártica Chilena
1200002,DGA,dga_web,Villa Industrial (Tacora),4080,-17.7719,-69.7244,12.0,Rio Lluta,120.0,Rio Lluta Alto,Chile,Región de Arica y Parinacota
1200003,DGA,dga_web,Humapalca,3980,-17.835,-69.7039,12.0,Rio Lluta,120.0,Rio Lluta Alto,Chile,Región de Arica y Parinacota
1201001,DGA,dga_web,Rio Colpitas En Alcerreca,3251,-17.9919,-69.6256,12.0,Rio Lluta,120.0,Rio Lluta Alto,Chile,Región de Arica y Parinacota
1201002,DGA,dga_web,Rio Caracarani En Alcerreca,3253,-17.9833,-69.6283,12.0,Rio Lluta,120.0,Rio Lluta Alto,Chile,Región de Arica y Parinacota
1201003,DGA,dga_web,Rio Lluta En Alcerreca,3550,-18.0036,-69.6331,12.0,Rio Lluta,120.0,Rio Lluta Alto,Chile,Región de Arica y Parinacota
1201005,DGA,dga_web,Rio Caracarani En Humapalca,3908,-17.8428,-69.6994,12.0,Rio Lluta,120.0,Rio Lluta Alto,Chile,Región de Arica y Parinacota
1201010,DGA,dga_web,Alcerreca,3990,-17.9931,-69.6594,12.0,Rio Lluta,120.0,Rio Lluta Alto,Chile,Región de Arica y Parinacota
1202001,DGA,dga_web,Rio Lluta En Jamiraya,0,-18.25,-69.6667,12.0,Rio Lluta,120.0,Rio Lluta Alto,Chile,Región de Arica y Parinacota
1202009,DGA,dga_web,Pacollo,4185,-18.1769,-69.5092,12.0,Rio Lluta,120.0,Rio Lluta Alto,Chile,Región de Arica y Parinacota
1202010,DGA,dga_web,Putre,3545,-18.1992,-69.5603,12.0,Rio Lluta,120.0,Rio Lluta Alto,Chile,Región de Arica y Parinacota
1202011,DGA,dga_web,Las Cuevas Conaf,4060,-18.2106,-69.5103,12.0,Rio Lluta,120.0,Rio Lluta Alto,Chile,Región de Arica y Parinacota
1202012,DGA,dga_web,Putre (Dcp),3560,-18.195,-69.5589,12.0,Rio Lluta,120.0,Rio Lluta Alto,Chile,Región de Arica y Parinacota
1210001,DGA,dga_web,Rio Lluta En Tocontasi,1850,-18.3667,-69.9003,12.0,Rio Lluta,121.0,Rio Lluta Bajo,Chile,Región de Arica y Parinacota
1210002,DGA,dga_web,Rio Lluta En El Molino,0,-18.3753,-69.9467,12.0,Rio Lluta,121.0,Rio Lluta Bajo,Chile,Región de Arica y Parinacota
1210003,DGA,dga_web,Rio Lluta En Chapisca,0,-18.3667,-69.8858,12.0,Rio Lluta,121.0,Rio Lluta Bajo,Chile,Región de Arica y Parinacota
1211001,DGA,dga_web,Rio Lluta En Panamericana,10,-18.4,-70.3,12.0,Rio Lluta,121.0,Rio Lluta Bajo,Chile,Región de Arica y Parinacota
1211002,DGA,dga_web,Rio Lluta En Puente Viejo Km 15,11,-18.4036,-70.2683,12.0,Rio Lluta,121.0,Rio Lluta Bajo,Chile,Región de Arica y Parinacota
1211006,DGA,dga_web,Lluta,290,-18.4103,-70.1692,12.0,Rio Lluta,121.0,Rio Lluta Bajo,Chile,Región de Arica y Parinacota
12125001,DGA,dga_web,Puerto Eden,10,-49.1228,-74.4069,121.0,Islas Entre Limite Region Y Canal Ancho Y Estrecho De La Concepcion,1212.0,Isla Wellington E Isla Entre Esta Y El Oriente,Chile,Región de Magallanes y de la Antártica Chilena
12125002,DGA,dga_web,Rio Punta Eva En Puerto Eden,10,-49.1103,-74.4119,121.0,Islas Entre Limite Region Y Canal Ancho Y Estrecho De La Concepcion,1212.0,Isla Wellington E Isla Entre Esta Y El Oriente,Chile,Región de Magallanes y de la Antártica Chilena
12273000,DGA,dga_web,Glaciar Balmaceda,0,-51.4197,-73.1,122.0,Costeras Entre Seno Andrew Y R. Hollemberg E Islas Al Oriente,1227.0,Costeras Entre Peninsula Roca Y Rio Serrano,Chile,Región de Magallanes y de la Antártica Chilena
12280001,DGA,dga_web,Rio Paine En Parque Nacional,46,-50.9794,-72.8006,122.0,Costeras Seno Andrew  R Hollemberg,1228.0,Rio Serrano,Chile,Región de Magallanes y de la Antártica Chilena
12280002,DGA,dga_web,Rio Paine En Parque Nacional 2,90,-50.9603,-72.7925,122.0,Costeras Entre Seno Andrew Y R. Hollemberg E Islas Al Oriente,1228.0,Rio Serrano,Chile,Región de Magallanes y de la Antártica Chilena
12280004,DGA,dga_web,Lago Dickson,200,-50.8228,-73.1125,122.0,Costeras Entre Seno Andrew Y R. Hollemberg E Islas Al Oriente,1228.0,Rio Serrano,Chile,Región de Magallanes y de la Antártica Chilena
12280006,DGA,dga_web,Lago Paine,440,-50.8414,-72.9047,122.0,Costeras Entre Seno Andrew Y R. Hollemberg E Islas Al Oriente,1228.0,Rio Serrano,Chile,Región de Magallanes y de la Antártica Chilena
12283001,DGA,dga_web,Cerro Guido,230,-50.8986,-72.3314,122.0,Costeras Entre Seno Andrew Y R. Hollemberg E Islas Al Oriente,1228.0,Rio Serrano,Chile,Región de Magallanes y de la Antártica Chilena
12283002,DGA,dga_web,Estancia Rio Paine,150,-51.2361,-72.9022,122.0,Costeras Entre Seno Andrew Y R. Hollemberg E Islas Al Oriente,1228.0,Rio Serrano,Chile,Región de Magallanes y de la Antártica Chilena
12283003,DGA,dga_web,Lago Pehoe,40,-51.0783,-72.9933,122.0,Costeras Entre Seno Andrew Y R. Hollemberg E Islas Al Oriente,1228.0,Rio Serrano,Chile,Región de Magallanes y de la Antártica Chilena
